Site,LineID,X,Y,SF_Depth,XYdist,Width_Fish,Width_Invert,XYWarea_Fish,XYWarea_Invert,Substrate,Habitat_Fine,Brown.rockfish
AN2,102_1460,555716.5921,4108087.118,47.2,0.280041785,1.87,1.32,0.523678137,0.369655156,Soft,Mud,0
AN2,102_1460,555716.5136,4108087.382,47.2,0.275383846,1.36,0.96,0.374522031,0.264368492,Soft,Mud,0
AN2,102_1460,555716.4366,4108087.643,47.1,0.272583692,1.36,0.96,0.370713821,0.261680344,Soft,Mud,0
AN2,102_1460,555716.3724,4108087.902,47.3,0.266703718,1.36,0.96,0.362717057,0.256035569,Mixed,Rock-Mud,0
AN2,102_1460,555716.3141,4108088.156,47.3,0.2611437,1.19,0.84,0.310761003,0.219360708,Mixed,Rock-Mud,0
AN2,102_1460,555716.2616,4108088.407,47.4,0.255670141,1.105,0.78,0.282515506,0.19942271,Mixed,Rock-Mud,0
AN2,102_1460,555716.215,4108088.653,47.4,0.250288715,1.105,0.78,0.27656903,0.195225197,Mixed,Rock-Mud,0
AN2,102_1460,555716.1743,4108088.894,47.3,0.245005488,1.105,0.78,0.270731064,0.191104281,Hard,Rock,0
AN2,102_1460,555716.1394,4108089.132,47.2,0.239826951,1.7,1.2,0.407705817,0.287792341,Hard,Rock,0
AN2,102_1460,555716.1104,4108089.364,47.2,0.234760036,2.04,1.44,0.478910473,0.338054452,Hard,Rock,0
AN2,102_1460,555716.0837,4108089.589,47.1,0.225656916,1.9125,1.35,0.431568853,0.304636837,Hard,Rock,0
AN2,102_1460,555716.0618,4108089.807,47,0.219996002,1.785,1.26,0.392692864,0.277194963,Hard,Rock,0
AN2,102_1460,555716.0475,4108090.025,47.1,0.217958185,1.53,1.08,0.333476024,0.23539484,Mixed,Rock-Mud,0
AN2,102_1460,555716.0393,4108090.239,46.4,0.21385783,1.36,0.96,0.290846648,0.205303516,Mixed,Rock-Mud,0
AN2,102_1460,555716.0311,4108090.452,46.5,0.213857829,1.53,1.08,0.327202478,0.230966455,Mixed,Rock-Mud,0
AN2,102_1460,555716.025,4108090.667,46.4,0.21472757,1.53,1.08,0.328533183,0.231905776,Mixed,Rock-Mud,0
AN2,102_1460,555716.0218,4108090.884,46.2,0.216996491,1.275,0.9,0.276670527,0.195296842,Mixed,Rock-Mud,0
AN2,102_1460,555716.0222,4108091.105,46.3,0.220694772,1.275,0.9,0.281385834,0.198625295,Mixed,Rock-Mud,0
AN2,102_1460,555716.0258,4108091.328,46.4,0.22326009,1.105,0.78,0.2467024,0.17414287,Mixed,Rock-Mud,0
AN2,102_1460,555716.0321,4108091.552,46.5,0.224673319,1.105,0.78,0.248264017,0.175245189,Mixed,Rock-Mud,0
AN2,102_1460,555716.0404,4108091.779,46.6,0.226266208,0.935,0.66,0.211558905,0.149335697,Mixed,Rock-Mud,0
AN2,102_1460,555716.0498,4108092.006,46.7,0.228017068,1.02,0.72,0.23257741,0.164172289,Mixed,Rock-Mud,0
AN2,102_1460,555716.0594,4108092.236,46.7,0.229914264,0.935,0.66,0.214969837,0.151743414,Hard,Rock,0
AN2,102_1460,555716.0685,4108092.468,46.6,0.231955909,0.935,0.66,0.216878775,0.1530909,Hard,Rock,0
AN2,102_1460,555716.076,4108092.702,46.5,0.234149492,1.105,0.78,0.258735189,0.182636604,Hard,Rock,0
AN2,102_1460,555716.0811,4108092.939,46.3,0.236937491,1.19,0.84,0.281955614,0.199027492,Hard,Rock,0
AN2,102_1460,555716.0826,4108093.177,46.1,0.23773217,1.19,0.84,0.282901283,0.199695023,Hard,Rock,0
AN2,102_1460,555716.0809,4108093.413,45.9,0.236115539,1.445,1.02,0.341186953,0.240837849,Hard,Rock,0
AN2,102_1460,555716.075,4108093.648,45.9,0.235718969,1.445,1.02,0.340613911,0.240433349,Hard,Rock,0
AN2,102_1460,555716.065,4108093.886,45.7,0.238260986,2.805,1.98,0.668322066,0.471756753,Hard,Rock,0
AN2,102_1460,555716.0514,4108094.128,45.6,0.241976776,2.635,1.86,0.637608805,0.450076804,Hard,Rock,0
AN2,102_1460,555716.0351,4108094.373,45.6,0.245453614,2.55,1.8,0.625906715,0.441816504,Hard,Rock,0
AN2,102_1460,555716.0169,4108094.621,45.7,0.248663943,2.465,1.74,0.61295662,0.432675261,Hard,Rock,0
AN2,102_1460,555715.9975,4108094.871,45.7,0.250930429,2.465,1.74,0.618543508,0.436618947,Hard,Rock,0
AN2,102_1460,555715.9776,4108095.122,45.7,0.252245406,2.125,1.5,0.536021488,0.378368109,Hard,Rock,0
AN2,102_1460,555715.9578,4108095.374,45.8,0.252605749,2.125,1.5,0.536787216,0.378908623,Hard,Rock,0
AN2,102_1460,555715.939,4108095.625,45.9,0.251567542,2.04,1.44,0.513197785,0.36225726,Hard,Rock,0
AN2,102_1460,555715.9207,4108095.876,46,0.251539999,2.04,1.44,0.513141598,0.362217598,Hard,Rock,0
AN2,102_1460,555715.9024,4108096.128,46.1,0.252520484,1.785,1.26,0.450749063,0.318175809,Hard,Rock,0
AN2,102_1460,555715.8849,4108096.378,46.5,0.250809864,1.785,1.26,0.447695606,0.316020428,Hard,Rock,0
AN2,102_1460,555715.8688,4108096.625,46.7,0.247267232,1.445,1.02,0.35730115,0.252212577,Hard,Rock,0
AN2,102_1460,555715.856,4108096.869,46.9,0.244504165,1.445,1.02,0.353308518,0.249394248,Hard,Rock,0
AN2,102_1460,555715.8406,4108097.111,46.8,0.242805437,1.615,1.14,0.392130781,0.276798199,Hard,Rock,0
AN2,102_1460,555715.8225,4108097.352,46.4,0.241188617,1.615,1.14,0.389519617,0.274955024,Hard,Rock,0
AN2,102_1460,555715.8019,4108097.591,46.3,0.240312317,1.19,0.84,0.285971657,0.201862346,Hard,Rock,0
AN2,102_1460,555715.779,4108097.83,46.1,0.240169437,1.275,0.9,0.306216033,0.216152494,Hard,Rock,0
AN2,102_1460,555715.7539,4108098.07,46.1,0.240753061,1.19,0.84,0.286496142,0.202232571,Hard,Rock,0
AN2,102_1460,555715.7269,4108098.31,46,0.242056659,1.19,0.84,0.288047425,0.203327594,Hard,Rock,0
AN2,102_1460,555715.6973,4108098.552,46,0.243537465,1.105,0.78,0.269108899,0.189959223,Hard,Rock,0
AN2,102_1460,555715.6648,4108098.795,46.1,0.245210269,1.02,0.72,0.250114475,0.176551394,Hard,Rock,0
AN2,102_1460,555715.6286,4108099.04,46.3,0.247092693,1.02,0.72,0.252034547,0.177906739,Hard,Rock,0
AN2,102_1460,555715.5883,4108099.285,46.4,0.249204935,1.105,0.78,0.275371453,0.194379849,Hard,Rock,0
AN2,102_1460,555715.5421,4108099.532,46.4,0.25088459,1.105,0.78,0.277227471,0.19568998,Hard,Rock,0
AN2,102_1460,555715.4959,4108099.779,46.4,0.25088459,1.105,0.78,0.277227472,0.19568998,Hard,Rock,0
AN2,102_1460,555715.4498,4108100.025,46.5,0.25088459,1.445,1.02,0.362528232,0.255902281,Hard,Rock,0
AN2,102_1460,555715.4036,4108100.272,46.5,0.250884589,1.615,1.14,0.405178611,0.286008431,Hard,Rock,0
AN2,102_1460,555715.35,4108100.517,46.5,0.250568012,1.615,1.14,0.404667339,0.285647534,Hard,Rock,0
AN2,102_1460,555715.2931,4108100.757,46.5,0.247112983,1.275,0.9,0.315069053,0.222401684,Mixed,Rock-Mud,0
AN2,102_1460,555715.2299,4108100.994,46.4,0.245580427,1.275,0.9,0.313115045,0.221022385,Mixed,Rock-Mud,0
AN2,102_1460,555715.1576,4108101.23,46.5,0.246174236,1.105,0.78,0.272022531,0.192015904,Mixed,Rock-Mud,0
AN2,102_1460,555715.0795,4108101.46,46.4,0.243477791,1.105,0.78,0.26904296,0.189912677,Mixed,Rock-Mud,0
AN2,102_1460,555714.9984,4108101.683,46.5,0.237314575,1.105,0.78,0.262232606,0.185105369,Mixed,Rock-Mud,0
AN2,102_1460,555714.9115,4108101.899,46.5,0.23290737,1.275,0.9,0.296956897,0.209616633,Mixed,Rock-Mud,0
AN2,102_1460,555714.8159,4108102.109,46.5,0.230528002,1.445,1.02,0.333112963,0.235138562,Mixed,Rock-Mud,0
AN2,102_1460,555714.7095,4108102.314,46.5,0.230844992,1.275,0.9,0.294327365,0.207760493,Mixed,Rock-Mud,0
AN2,102_1460,555714.5905,4108102.516,46.4,0.23401718,1.19,0.84,0.278480444,0.196574431,Soft,Mud,0
AN2,102_1460,555714.4529,4108102.716,46.3,0.243490361,1.275,0.9,0.310450211,0.219141325,Soft,Mud,0
AN2,102_1460,555714.2983,4108102.921,46.3,0.256745631,1.275,0.9,0.32735068,0.231071068,Soft,Mud,0
AN2,102_1460,555714.1274,4108103.122,46.3,0.263214198,1.275,0.9,0.335598102,0.236892778,Soft,Mud,0
AN2,102_1460,555713.9431,4108103.316,46.5,0.267802413,1.19,0.84,0.318684871,0.224954027,Soft,Mud,0
AN2,102_1460,555713.7481,4108103.503,46.7,0.270264598,1.19,0.84,0.321614872,0.227022262,Soft,Mud,0
AN2,102_1460,555713.5394,4108103.686,46.8,0.277457397,1.19,0.84,0.330174302,0.233064213,Soft,Mud,0
AN2,102_1460,555713.3139,4108103.867,46.9,0.28934147,1.36,0.96,0.393504399,0.277767811,Soft,Mud,0
AN2,102_1460,555713.0745,4108104.046,47,0.298976233,1.19,0.84,0.355781718,0.251140036,Soft,Mud,0
AN2,102_1460,555712.8242,4108104.223,47,0.306185081,1.105,0.78,0.338334514,0.238824363,Soft,Mud,0
AN2,102_1460,555712.565,4108104.395,46.9,0.311208064,1.105,0.78,0.343884911,0.24274229,Soft,Mud,0
AN2,102_1460,555712.2987,4108104.561,46.7,0.314046051,1.02,0.72,0.320326972,0.226113157,Soft,Mud,0
AN2,102_1460,555712.0313,4108104.719,46.1,0.310601017,1.02,0.72,0.316813037,0.223632732,Soft,Mud,0
AN2,102_1460,555711.7687,4108104.866,46.7,0.30082672,1.02,0.72,0.306843255,0.216595239,Soft,Mud,0
AN2,102_1460,555711.506,4108105.013,46.5,0.30082672,1.02,0.72,0.306843255,0.216595239,Soft,Mud,0
AN2,102_1460,555711.2434,4108105.159,46.4,0.300826721,1.02,0.72,0.306843256,0.216595239,Soft,Mud,0
AN2,102_1460,555710.9807,4108105.306,46.5,0.30082672,1.19,0.84,0.357983797,0.252694445,Soft,Mud,0
AN2,102_1460,555710.7181,4108105.453,46.6,0.300826721,1.02,0.72,0.306843255,0.216595239,Soft,Mud,0
AN2,102_1460,555710.4554,4108105.599,46.5,0.300826721,1.105,0.78,0.332413526,0.234644842,Soft,Mud,0
AN2,102_1460,555710.1928,4108105.746,46.6,0.30082672,1.105,0.78,0.332413526,0.234644842,Soft,Mud,0
AN2,102_1460,555709.9302,4108105.893,46.7,0.300826721,1.16875,0.825,0.35159123,0.248182045,Soft,Mud,0
AN2,102_1460,555709.6675,4108106.039,46.8,0.30082672,1.2325,0.87,0.370768933,0.261719247,Soft,Mud,0
AN2,102_1460,555709.3926,4108106.179,47,0.308308204,1.29625,0.915,0.39964451,0.282102007,Soft,Mud,0
AN2,102_1460,555709.1096,4108106.309,47,0.311324324,1.36,0.96,0.423401081,0.298871351,Soft,Mud,0
AN2,102_1460,555708.8163,4108106.43,47,0.317243585,1.36,0.96,0.431451275,0.304553841,Soft,Mud,0
AN2,102_1460,555708.5264,4108106.551,46.9,0.314450341,1.19,0.84,0.374195906,0.264138286,Soft,Mud,0
AN2,102_1460,555708.2399,4108106.674,46.9,0.311671618,1.02,0.72,0.317905051,0.224403565,Mixed,Rock-Mud,0
AN2,102_1460,555707.9568,4108106.798,46.7,0.30890781,1.105,0.78,0.34134313,0.240948091,Hard,Rock,0
AN2,102_1460,555707.6771,4108106.922,46.7,0.306159318,1.19,0.84,0.364329588,0.257173827,Hard,Rock,0
AN2,102_1460,555707.4008,4108107.048,46.6,0.303426562,1.105,0.78,0.335286351,0.236672718,Hard,Rock,0
AN2,102_1460,555707.1279,4108107.174,46.6,0.300709967,1.105,0.78,0.332284513,0.234553774,Hard,Rock,0
AN2,102_1460,555706.8584,4108107.301,46.3,0.298009976,1.275,0.9,0.37996272,0.268208979,Hard,Rock,1
AN2,102_1460,555706.5923,4108107.429,46.2,0.295327047,1.445,1.02,0.426747583,0.301233588,Mixed,Rock-Mud,0
AN2,102_1460,555706.3418,4108107.565,46.2,0.285030906,1.445,1.02,0.411869659,0.290731524,Mixed,Rock-Mud,0
AN2,102_1460,555706.1029,4108107.712,46.3,0.280447274,1.7,1.2,0.476760367,0.336536729,Mixed,Rock-Mud,0
AN2,102_1460,555705.8776,4108107.869,46.4,0.274294443,1.7,1.2,0.466300552,0.329153331,Soft,Mud,0
AN2,102_1460,555705.6523,4108108.025,46.3,0.274294442,1.7,1.2,0.466300552,0.329153331,Soft,Mud,0
AN2,102_1460,555705.4337,4108108.192,46.4,0.275304954,1.955,1.38,0.538221185,0.379920836,Soft,Mud,0
AN2,102_1460,555705.2258,4108108.371,46.6,0.273936737,1.955,1.38,0.535546321,0.378032697,Soft,Mud,0
AN2,102_1460,555705.0369,4108108.557,46.6,0.265209579,1.955,1.38,0.518484726,0.365989219,Soft,Mud,0
AN2,102_1460,555704.8702,4108108.744,46.7,0.25061852,1.7,1.2,0.426051484,0.300742224,Soft,Mud,0
AN2,102_1460,555704.7234,4108108.932,46.6,0.238647022,1.615,1.14,0.385414941,0.272057605,Soft,Mud,0
AN2,102_1460,555704.5964,4108109.121,46.6,0.227776526,1.53,1.08,0.348498085,0.245998648,Soft,Mud,0
AN2,102_1460,555704.4892,4108109.311,46.5,0.218171669,1.445,1.02,0.315258062,0.222535102,Soft,Mud,0
AN2,102_1460,555704.4018,4108109.502,46.5,0.210006175,1.445,1.02,0.303458923,0.214206298,Soft,Mud,0
AN2,102_1460,555704.3342,4108109.694,46.4,0.203453426,1.36,0.96,0.27669666,0.195315289,Soft,Mud,0
AN2,102_1460,555704.2865,4108109.887,46.5,0.198673062,1.275,0.9,0.253308154,0.178805756,Soft,Mud,0
AN2,102_1460,555704.2585,4108110.081,46.2,0.195794943,1.275,0.9,0.249638553,0.176215449,Soft,Mud,0
AN2,102_1460,555704.2437,4108110.265,46.4,0.184433308,0.85,0.6,0.156768312,0.110659985,Mixed,Rock-Mud,0
AN2,102_1460,555704.238,4108110.439,46.4,0.173902014,0.85,0.6,0.147816712,0.104341209,Hard,Rock,0
AN2,102_1460,555704.2331,4108110.605,46.5,0.167014756,0.85,0.6,0.141962542,0.100208853,Hard,Rock,0
AN2,102_1460,555704.2258,4108110.772,46.5,0.167012696,2.04,1.44,0.340705901,0.240498283,Hard,Rock,0
AN2,102_1460,555704.2185,4108110.939,46.6,0.167012695,3.4,2.4,0.567843165,0.400830469,Hard,Rock,0
AN2,102_1460,555704.2111,4108111.106,46.7,0.167012697,3.4,2.4,0.567843169,0.400830472,Hard,Rock,0
AN2,102_1460,555704.2038,4108111.273,46.7,0.167012695,3.4,2.4,0.567843165,0.400830469,Mixed,Rock-Mud,0
AN2,102_1460,555704.1965,4108111.44,46.8,0.167012696,3.4,2.4,0.567843168,0.400830471,Mixed,Rock-Mud,0
AN2,102_1460,555704.1892,4108111.607,46.7,0.167012696,3.23,2.28,0.539451009,0.380788948,Mixed,Rock-Mud,0
AN2,102_1460,555704.1818,4108111.773,45.7,0.167012696,3.23,2.28,0.539451008,0.380788947,Mixed,Rock-Mud,0
AN2,102_1460,555704.1745,4108111.94,45.7,0.167012696,3.145,2.22,0.525254929,0.370768185,Mixed,Rock-Mud,0
AN2,102_1460,555704.1672,4108112.107,45.6,0.167012697,3.145,2.22,0.525254932,0.370768187,Mixed,Rock-Mud,0
AN2,102_1460,555704.1598,4108112.274,45.5,0.167012696,3.145,2.22,0.525254929,0.370768185,Mixed,Rock-Mud,0
AN2,102_1460,555704.1525,4108112.441,45.4,0.167012696,2.04,1.44,0.3407059,0.240498282,Mixed,Rock-Mud,0
AN2,102_1460,555704.1452,4108112.608,45.4,0.167012696,2.04,1.44,0.340705901,0.240498283,Mixed,Rock-Mud,0
AN2,102_1460,555704.1379,4108112.775,45.5,0.167012696,1.955,1.38,0.326509821,0.23047752,Mixed,Rock-Mud,0
AN2,102_1460,555704.1305,4108112.941,45.7,0.167012696,1.955,1.38,0.32650982,0.23047752,Mixed,Rock-Mud,0
AN2,102_1460,555704.1232,4108113.108,45.9,0.167012697,1.955,1.38,0.326509822,0.230477522,Mixed,Rock-Mud,0
AN2,102_1460,555704.1159,4108113.275,46.1,0.167012696,2.04,1.44,0.3407059,0.240498282,Mixed,Rock-Mud,0
AN2,102_1460,555704.1085,4108113.442,46.3,0.167012696,2.125,1.5,0.35490198,0.250519045,Mixed,Rock-Mud,0
AN2,102_1460,555704.0957,4108113.609,46.5,0.168000011,1.955,1.38,0.328440021,0.231840015,Mixed,Rock-Mud,0
AN2,102_1460,555704.0773,4108113.778,46.6,0.169068841,1.955,1.38,0.330529584,0.233315001,Mixed,Rock-Mud,0
AN2,102_1460,555704.0523,4108113.946,46.7,0.170646643,1.445,1.02,0.246584399,0.174059576,Mixed,Rock-Mud,0
AN2,102_1460,555704.0198,4108114.116,46.6,0.172840993,1.19,0.84,0.205680782,0.145186434,Mixed,Rock-Mud,0
AN2,102_1460,555703.9788,4108114.285,46.7,0.174245216,1.19,0.84,0.207351807,0.146365982,Mixed,Rock-Mud,0
AN2,102_1460,555703.9292,4108114.454,46.6,0.176049722,1.19,0.84,0.209499169,0.147881766,Mixed,Rock-Mud,0
AN2,102_1460,555703.8712,4108114.623,46.3,0.178242361,1.105,0.78,0.196957809,0.139029042,Hard,Rock,0
AN2,102_1460,555703.8047,4108114.791,46.6,0.180809008,1.105,0.78,0.199793954,0.141031027,Hard,Rock,0
AN2,102_1460,555703.7296,4108114.959,46.5,0.183733993,1.105,0.78,0.203026062,0.143312515,Hard,Rock,0
AN2,102_1460,555703.6461,4108115.126,46.5,0.187000499,1.36,0.96,0.254320678,0.179520479,Hard,Rock,0
AN2,102_1460,555703.5541,4108115.293,46.6,0.190590968,1.53,1.08,0.291604181,0.205838245,Hard,Rock,0
AN2,102_1460,555703.4591,4108115.459,46.3,0.191112013,1.53,1.08,0.29240138,0.206400974,Hard,Rock,0
AN2,102_1460,555703.3612,4108115.624,46.3,0.191782008,1.785,1.26,0.342330885,0.241645331,Hard,Rock,0
AN2,102_1460,555703.2607,4108115.788,46.2,0.192427636,1.785,1.26,0.343483331,0.242458822,Hard,Rock,0
AN2,102_1460,555703.1608,4108115.95,45.7,0.190671649,1.785,1.26,0.340348893,0.240246277,Hard,Rock,0
AN2,102_1460,555703.0645,4108116.112,45.6,0.187891693,1.615,1.14,0.303445085,0.214196531,Hard,Rock,0
AN2,102_1460,555702.9699,4108116.273,45.5,0.18678901,1.615,1.14,0.301664251,0.212939472,Hard,Rock,0
AN2,102_1460,555702.875,4108116.434,45.4,0.187338468,1.19,0.84,0.222932777,0.157364313,Hard,Rock,0
AN2,102_1460,555702.7821,4108116.599,45.4,0.188983026,1.275,0.9,0.240953358,0.170084723,Hard,Rock,0
AN2,102_1460,555702.6936,4108116.769,45.3,0.191893344,1.275,0.9,0.244664014,0.17270401,Hard,Rock,0
AN2,102_1460,555702.6045,4108116.945,45.6,0.197086884,1.36,0.96,0.268038162,0.189203409,Hard,Rock,0
AN2,102_1460,555702.5097,4108117.126,45.6,0.204422731,1.615,1.14,0.330142711,0.233041913,Hard,Rock,0
AN2,102_1460,555702.4116,4108117.312,45.5,0.210687089,1.36,0.96,0.286534441,0.202259605,Hard,Rock,0
AN2,102_1460,555702.3124,4108117.504,45.1,0.215864472,3.4,2.4,0.733939206,0.518074734,Hard,Rock,0
AN2,102_1460,555702.2138,4108117.701,45,0.21982217,3.315,2.34,0.728710493,0.514383877,Hard,Rock,0
AN2,102_1460,555702.1144,4108117.903,44.8,0.225276492,3.315,2.34,0.746791569,0.52714699,Hard,Rock,0
AN2,102_1460,555702.0114,4108118.111,44.8,0.232503795,3.4,2.4,0.790512904,0.558009109,Hard,Rock,0
AN2,102_1460,555701.9083,4108118.324,44.6,0.236632234,3.4,2.4,0.804549597,0.567917363,Hard,Rock,0
AN2,102_1460,555701.8086,4108118.54,44.6,0.237720279,3.4,2.4,0.808248947,0.570528669,Hard,Rock,0
AN2,102_1460,555701.7073,4108118.755,44.7,0.237378784,3.4,2.4,0.807087865,0.569709081,Hard,Rock,0
AN2,102_1460,555701.599,4108118.964,45.1,0.235774794,3.23,2.28,0.761552586,0.537566531,Hard,Rock,0
AN2,102_1460,555701.489,4108119.168,45.3,0.23215865,3.06,2.16,0.710405468,0.501462684,Hard,Rock,0
AN2,102_1460,555701.3822,4108119.368,45.4,0.22630276,3.06,2.16,0.692486446,0.488813962,Hard,Rock,0
AN2,102_1460,555701.2777,4108119.563,45.5,0.221479189,2.805,1.98,0.621249126,0.438528795,Hard,Rock,0
AN2,102_1460,555701.1748,4108119.755,45.6,0.217687342,2.89,2.04,0.629116418,0.444082177,Hard,Rock,0
AN2,102_1460,555701.0679,4108119.943,45.6,0.215981831,2.805,1.98,0.605829035,0.427644025,Hard,Rock,0
AN2,102_1460,555700.9525,4108120.126,45.5,0.216193963,2.805,1.98,0.606424066,0.428064046,Hard,Rock,0
AN2,102_1460,555699.9985,4108121.375,44.7,0.238484926,1.7,1.2,0.405424374,0.286181911,Hard,Rock,0
AN2,102_1460,555699.8484,4108121.569,44.6,0.245343548,1.53,1.08,0.375375629,0.264971032,Hard,Rock,0
AN2,102_1460,555699.6929,4108121.77,44.7,0.253880202,1.7,1.2,0.431596344,0.304656242,Hard,Rock,0
AN2,102_1460,555699.5356,4108121.979,44.9,0.261788026,1.7,1.2,0.445039644,0.314145631,Hard,Rock,0
AN2,102_1460,555699.3809,4108122.199,44.8,0.268679739,1.7,1.2,0.456755557,0.322415687,Hard,Rock,0
AN2,102_1460,555699.2252,4108122.429,44.9,0.278323874,2.125,1.5,0.591438232,0.417485811,Hard,Rock,0
AN2,102_1460,555699.0648,4108122.67,45.1,0.289373817,2.04,1.44,0.590322586,0.416698296,Hard,Rock,0
AN2,102_1460,555698.9059,4108122.921,45.2,0.296918395,2.04,1.44,0.605713526,0.427562489,Hard,Rock,0
AN2,102_1460,555698.7553,4108123.182,44.9,0.301434732,2.04,1.44,0.614926854,0.434066014,Hard,Rock,0
AN2,102_1460,555698.6092,4108123.452,45,0.306968699,1.615,1.14,0.495754449,0.349944317,Hard,Rock,0
AN2,102_1460,555698.4603,4108123.728,45.1,0.313824328,1.445,1.02,0.453476153,0.320100814,Hard,Rock,0
AN2,102_1460,555698.3071,4108124.009,45.1,0.319932648,1.445,1.02,0.462302677,0.326331301,Hard,Rock,0
AN2,102_1460,555698.1558,4108124.29,45.5,0.318619991,1.02,0.72,0.32499239,0.229406393,Hard,Rock,0
AN2,102_1460,555698.007,4108124.568,45.4,0.315913666,1.105,0.78,0.349084601,0.24641266,Hard,Rock,0
AN2,102_1460,555697.8612,4108124.844,45.4,0.311812069,1.105,0.78,0.344552337,0.243213414,Hard,Rock,0
AN2,102_1460,555697.7182,4108125.115,45,0.306799183,1.955,1.38,0.599792402,0.423382872,Hard,Rock,0
AN2,102_1460,555697.5777,4108125.381,45,0.300871516,1.955,1.38,0.588203814,0.415202692,Hard,Rock,0
AN2,102_1460,555697.4395,4108125.642,45,0.295274671,2.465,1.74,0.727852064,0.513777927,Hard,Rock,0
AN2,102_1460,555697.3034,4108125.898,44.7,0.290009113,2.465,1.74,0.714872462,0.504615856,Hard,Rock,0
AN2,102_1460,555697.1681,4108126.149,44.5,0.284877715,2.04,1.44,0.581150538,0.410223909,Mixed,Rock-Mud,0
AN2,102_1460,555697.0324,4108126.394,44.6,0.279906012,2.04,1.44,0.571008264,0.403064657,Mixed,Rock-Mud,0
AN2,102_1460,555696.9027,4108126.63,44.7,0.269421712,1.275,0.9,0.343512683,0.242479541,Mixed,Rock-Mud,0
AN2,102_1460,555696.7821,4108126.859,44.7,0.258381578,1.445,1.02,0.37336138,0.263549209,Mixed,Rock-Mud,0
AN2,102_1460,555696.6645,4108127.082,44.8,0.252864786,1.36,0.96,0.34389611,0.242750195,Mixed,Rock-Mud,0
AN2,102_1460,555696.551,4108127.299,45,0.244334288,1.53,1.08,0.373831461,0.263881031,Mixed,Rock-Mud,0
AN2,102_1460,555696.4414,4108127.508,45.1,0.235803792,1.445,1.02,0.340736479,0.240519868,Mixed,Rock-Mud,0
AN2,102_1460,555696.3358,4108127.709,45,0.227273295,1.445,1.02,0.328409911,0.231818761,Mixed,Rock-Mud,0
AN2,102_1460,555696.2342,4108127.903,45.1,0.218742799,1.19,0.84,0.260303931,0.183743951,Mixed,Rock-Mud,0
AN2,102_1460,555696.1366,4108128.089,45.2,0.210212307,1.19,0.84,0.250152645,0.176578338,Mixed,Rock-Mud,0
AN2,102_1460,555696.0429,4108128.267,45.4,0.201681812,1.275,0.9,0.257144311,0.181513631,Mixed,Rock-Mud,0
AN2,102_1460,555695.9521,4108128.438,45.4,0.193707955,1.275,0.9,0.246977643,0.17433716,Hard,Rock,0
AN2,102_1460,555695.8669,4108128.603,45.4,0.185591943,1.275,0.9,0.236629728,0.167032749,Hard,Rock,0
AN2,102_1460,555695.7801,4108128.768,45.3,0.186353012,2.04,1.44,0.380160143,0.268348337,Mixed,Rock-Mud,0
AN2,102_1460,555695.6917,4108128.933,45.2,0.187123363,2.04,1.44,0.38173166,0.269457643,Mixed,Rock-Mud,0
AN2,102_1460,555695.6032,4108129.1,45.2,0.188478867,1.87,1.32,0.352455482,0.248792105,Mixed,Rock-Mud,0
AN2,102_1460,555695.5135,4108129.27,45.4,0.19284882,1.7,1.2,0.327842995,0.231418585,Mixed,Rock-Mud,0
AN2,102_1460,555695.4227,4108129.445,45.4,0.197224166,1.7,1.2,0.335281082,0.236668999,Mixed,Rock-Mud,0
AN2,102_1460,555695.3307,4108129.625,45.8,0.201604554,1.785,1.26,0.359864129,0.254021738,Mixed,Rock-Mud,0
AN2,102_1460,555695.2377,4108129.808,45.8,0.205989662,1.785,1.26,0.367691547,0.259546974,Mixed,Rock-Mud,0
AN2,102_1460,555695.1434,4108129.997,45.8,0.210379196,1.785,1.26,0.375526864,0.265077786,Mixed,Rock-Mud,0
AN2,102_1460,555695.0481,4108130.189,45.8,0.214772884,1.785,1.26,0.383369597,0.270613833,Mixed,Rock-Mud,0
AN2,102_1460,555694.9527,4108130.386,45.7,0.21864226,1.785,1.26,0.390276435,0.275489248,Mixed,Rock-Mud,0
AN2,102_1460,555694.8546,4108130.586,45.7,0.222574941,1.7,1.2,0.3783774,0.26708993,Mixed,Rock-Mud,0
AN2,102_1460,555694.7566,4108130.785,45.8,0.222574942,1.7,1.2,0.378377401,0.26708993,Mixed,Rock-Mud,0
AN2,102_1460,555694.6592,4108130.984,45.8,0.220955182,2.805,1.98,0.619779287,0.437491261,Hard,Rock,0
AN2,102_1460,555694.5646,4108131.18,45.8,0.217599536,2.38,1.68,0.517886896,0.365567221,Hard,Rock,0
AN2,102_1460,555694.4747,4108131.376,45.8,0.216097233,2.125,1.5,0.45920662,0.324145849,Hard,Rock,0
AN2,102_1460,555694.3913,4108131.576,45.8,0.216628808,2.04,1.44,0.441922768,0.311945483,Hard,Rock,0
AN2,102_1460,555694.3113,4108131.781,45.9,0.219664125,2.04,1.44,0.448114814,0.316316339,Hard,Rock,0
AN2,102_1460,555694.2317,4108131.991,45.8,0.225037062,2.295,1.62,0.516460056,0.36456004,Mixed,Rock-Mud,0
AN2,102_1460,555694.1537,4108132.209,45.8,0.230913425,2.04,1.44,0.471063388,0.332515332,Mixed,Rock-Mud,0
AN2,102_1460,555694.0784,4108132.434,45.9,0.237359177,1.87,1.32,0.44386166,0.313314113,Mixed,Rock-Mud,0
